rts,symbol,cond,pp
0.6782781801602384,1.0,explicitDeadline,26
-0.5812160081465091,1.0,explicitDeadline,26
0.58536162992621,1.0,explicitDeadline,26
0.6606133948562413,1.0,explicitDeadline,26
0.5883536765066202,1.0,explicitDeadline,26
0.6374693910042557,1.0,explicitDeadline,26
0.5038031307230336,1.0,explicitDeadline,26
0.41036297049525927,1.0,explicitDeadline,26
0.6325220854294636,1.0,explicitDeadline,26
-0.4807002199273385,1.0,explicitDeadline,26
0.7363060367851776,1.0,explicitDeadline,26
0.6421392518647666,1.0,explicitDeadline,26
0.6152288427773223,1.0,explicitDeadline,26
0.5125104225614167,1.0,explicitDeadline,26
0.6451701468065837,1.0,explicitDeadline,26
0.711123966491272,1.0,explicitDeadline,26
0.48852361609172545,1.0,explicitDeadline,26
0.7255566368930862,1.0,explicitDeadline,26
0.4120436603782248,1.0,explicitDeadline,26
0.5197871264018109,1.0,explicitDeadline,26
-0.7133259924781238,1.0,explicitDeadline,26
0.4778543234348506,1.0,explicitDeadline,26
0.5966968094829721,1.0,explicitDeadline,26
0.5597035385272536,1.0,explicitDeadline,26
0.44157080282204053,1.0,explicitDeadline,26
-0.5212134889782752,1.0,explicitDeadline,26
-0.5631948101383608,1.0,explicitDeadline,26
0.5305343753613988,1.0,explicitDeadline,26
0.45506300510407915,1.0,explicitDeadline,26
-0.9817334293637991,1.0,explicitDeadline,26
0.4664325035154979,1.0,explicitDeadline,26
0.6441014721066122,1.0,explicitDeadline,26
0.4364408920921742,1.0,explicitDeadline,26
0.5128050964125932,1.0,explicitDeadline,26
0.5705240356442377,1.0,explicitDeadline,26
0.6254797365932965,1.0,explicitDeadline,26
0.467854586617018,1.0,explicitDeadline,26
0.5080831583541902,1.0,explicitDeadline,26
