pp,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,timeout,n_trials,prop_fast_errors,meanRTdiff,meanRTlogdiff,origin,model
225,acc,0.9880952380952381,558.0202891566283,690.1239999999729,-0.6079786409375709,-0.41538338825216287,438.04399999994763,472.25,483.8560000000056,525.419999999984,577.0639999999778,593.1399999999995,702.4640000000134,487.35599999998203,537.8999999999941,547.3279999999941,585.039999999994,855.263999999958,922.819999999949,939.8479999999514,2.2121573500966663,138.4780899250426,0.4250395118235485,230.45505132236033,-99.0,420,0,-132.10371084334452,-0.19259525268540806,empirical,none
226,implicitDeadline,0.8601398601398601,418.05682928008156,361.9452000105368,-0.8858305478075273,-1.0258882331639063,337.0604000238236,367.052999999956,374.32139999998617,408.692000011913,446.570800014341,463.986999999965,516.0330000094949,303.6401999928169,320.4580000238785,325.4532000107575,362.648500011914,385.3883000358011,394.54400002084753,431.2029000107546,0.7344483853394136,70.6651052001126,0.2980333738796932,50.76294440503478,0.10955710955710955,429,1,56.11162926954478,0.14005768535637897,empirical,none
227,implicitDeadline,0.9004629629629629,401.31280205655344,381.8520930232541,-0.9324509140184796,-0.9927867114639127,315.7000000000084,343.579999999958,352.31999999997174,387.14000000001397,429.9160000000324,444.719999999972,509.5960000000198,282.4359999999872,308.4700000000305,317.4879999999654,374.599999999977,431.8320000000064,446.679999999993,514.9039999999807,0.9957126235566849,81.86516206804336,0.3058377307119688,93.85384769133285,0.1111111111111111,432,1,19.460709033299338,0.06033579744543316,empirical,none
228,explicitDeadline,0.8461538461538461,362.22732954545376,343.42531249999905,-1.0217478302123133,-1.0757174720221137,315.4340000000087,333.2200000000012,338.8640000000221,357.659999999974,377.38400000000286,385.16000000000327,420.2700000000245,294.144000000003,316.6500000000012,321.8440000000002,335.72999999998103,360.3300000000019,362.8250000000337,397.11400000003084,0.5261589394292342,41.01329217824924,0.8909236126845094,41.76542144492698,0.037037037037037035,416,1,18.802017045454704,0.05396964180980035,empirical,none
229,acc,0.9860788863109049,478.2943552867664,469.5996666587307,-0.7506782699602617,-0.7745500364581269,385.59879998452925,424.21299998211896,434.4659999999916,464.989999988058,504.0291999976496,513.6059999940919,588.8385999964314,385.6559999880845,420.23849998803024,421.1409999880415,449.0009999910545,484.7724999940545,489.6307499940592,574.1419999970531,1.1729113086835616,80.68082294327745,1.208062722160458,103.06842297628712,-99.0,431,1,8.694688628035692,0.023871766497865265,empirical,none
230,explicitDeadline,0.8980169971671388,404.47707569818874,343.87069443085534,-0.9165272350166109,-1.085304204234324,329.52299997853123,362.50399997620804,372.108599981014,411.228999964194,441.788399964222,453.567000011913,475.8120000119788,267.4834999701705,288.015500002977,309.0419999702135,341.112499976181,379.99499998806255,386.91024999995676,428.3144999881045,-0.6118420082918711,58.224898932752055,0.21344040401523978,65.34142829472786,0.17906976744186046,353,1,60.606381267333404,0.168776969217713,empirical,none
231,acc,0.9953271028037384,454.85474178403734,520.2399999999905,-0.8025126815697643,-0.6542224129613412,365.73000000003947,396.294999999984,406.959999999992,437.829999999958,478.27999999997,494.7499999999998,555.140000000014,504.04799999999807,510.11999999999523,512.1439999999943,520.2399999999905,528.3359999999866,530.3599999999857,536.4319999999828,1.6514353344610495,83.24334856341896,,28.623682502417953,-99.0,428,0,-65.38525821595312,-0.1482902686084231,empirical,none
232,implicitDeadline,0.662004662004662,353.8089788732296,333.6257862069792,-1.0700303916425513,-1.1232203645497962,236.9567999989724,292.01125000030123,306.52439999915657,350.0750000011175,397.1741999984952,408.3257500013278,451.03650000077863,235.86920000025998,286.22899999935197,290.2752000015228,330.214000000735,365.34219999942,373.201000001514,427.9654000005688,0.4504522421154643,87.14239503399894,0.409727622858616,74.9765391216157,0.039627039627039624,429,1,20.183192666250363,0.05318997290724492,empirical,none
233,explicitDeadline,0.753315649867374,371.2699718310712,333.8599462366526,-1.005837605228516,-1.1120440428418867,288.54160000013536,330.8497500000233,342.34620000017156,370.7450000001265,408.75130000014013,421.791250000213,452.8797000000693,266.6874000001934,297.41500000026997,302.1388000001314,333.603999999934,360.9010000000588,374.927000000142,413.59400000014017,-0.31516736389898564,62.042934608374956,0.048372760058885036,57.125025548719094,0.1191588785046729,377,1,37.410025594418585,0.10620643761337067,empirical,none
234,explicitDeadline,0.8776978417266187,369.63779503714517,343.4987842613767,-1.001722314671771,-1.0740190901600197,316.598999904643,340.53525000004475,345.3489999762385,365.986499976134,390.47749995230697,396.6859998927105,428.52100000000803,297.225000000093,312.0839999046875,323.670999904629,344.755000000005,358.16799999994697,362.573499952268,398.23999999999097,0.36146152999304354,42.36768032603731,0.45923465076879383,36.52165933636702,0.034722222222222224,417,1,26.13901077576844,0.07229677548824864,empirical,none
235,acc,0.9560185185185185,584.1727748168151,448.3782105245078,-0.6105685776875912,-0.8485672814613442,368.4959999983668,417.71799999999297,428.8127999983496,494.768999997061,597.9517999977629,693.15699999698,921.3261999984276,319.84739999909664,377.25599999813153,378.7503999982148,399.253000000026,437.90299999807064,449.5849999974015,558.4307999988321,1.856222724874888,253.60287201171525,3.0697199081514377,171.52092997337263,-99.0,432,1,135.79456429230737,0.23799870377375298,empirical,none
236,acc,0.951276102088167,478.67068292682916,474.33619047619175,-0.7538387785340023,-0.7737955581718481,372.7020000000077,413.635000000009,435.01200000004064,472.3399999999675,511.04999999997676,519.209999999999,589.999999999988,397.85999999998603,417.939999999944,419.479999999981,426.160000000033,488.979999999981,497.220000000001,567.140000000014,1.1561559897045521,91.67249653548278,1.321895460849353,120.50209601812773,-99.0,431,1,4.334492450637413,0.019956779637845812,empirical,none
237,acc,0.9790697674418605,418.90097622344734,408.88944442457677,-0.8837355752407334,-0.9044703290894309,348.077000000048,367.071999964304,371.085999964213,405.265999976196,439.32899996422896,451.283999964129,507.527000000002,343.3113999523226,348.003999999957,363.5407999999822,409.64599996421,430.2618000000248,440.851000000024,496.5003999833016,1.8506947223925299,74.2485592991625,0.434232069936981,62.3386028760592,-99.0,430,1,10.011531798870578,0.020734753848697496,empirical,none
238,explicitDeadline,0.7952755905511811,366.2029702972078,333.97564102564706,-1.0190560241402677,-1.1086618049153212,288.8000000029628,327.3499999999765,336.9799999988116,364.400000002934,396.99999999700793,409.6999999969845,447.1400000059572,266.850000006007,300.09999999703723,312.81999999996003,332.049999999988,358.5199999940397,361.95000000375876,395.0999999996798,-0.20957997342610452,60.427453283793255,-0.02982560525322785,51.03734610707599,0.10772833723653395,381,1,32.227329271560734,0.08960578077505343,empirical,none
239,acc,0.9745370370370371,593.9439691270344,580.6508181866905,-0.5313004219895231,-0.5638258235412188,490.591000002925,537.839000000007,550.210000008927,589.1150000030179,626.394000011904,636.877000008943,694.1040000088981,463.766999999993,475.1080000044605,483.379000005953,549.485000003013,672.4790000088981,693.1210000088906,758.127000003005,1.1218394641582206,88.14929714998598,0.5321933844009302,124.54295998887224,-99.0,432,1,13.293150940343935,0.0325254015516957,empirical,none
240,explicitDeadline,0.78125,360.9310769722295,352.7626374087515,-1.0263031649961558,-1.0470347650869032,309.1000000667526,330.5,334.3399999904676,356.599999999977,381.5200000095184,389.700000095414,417.760000057204,309.09999995236296,327.100000047678,334.300000000047,354.000000047672,371.29999999998796,375.8000000238535,394.499999952328,0.29646371562997986,43.52465656105895,-0.048706477524510766,35.427060121454424,0.037037037037037035,416,1,8.168439563477989,0.02073160009074737,empirical,none
241,explicitDeadline,0.8467336683417085,388.2673384608982,386.73044277147784,-0.951528408818232,-0.9540600857954853,335.56740038144636,357.63400028611096,363.3392000762976,386.179000095464,407.3742001907436,414.71100038150297,447.1172001335276,344.216000190732,361.92600009543804,367.195000095293,391.212999999989,400.64599999995,404.466000095359,431.677000095369,0.24404913839383788,40.729753469464086,0.3416529388588858,35.143452595196706,0.07441860465116279,398,1,1.536895689420362,0.0025316769772533165,empirical,none
242,explicitDeadline,0.7846153846153846,381.0641927116628,345.32915465972957,-0.9728521814434279,-1.0695595452929567,322.0465000000115,342.3707500238455,350.0514997615245,378.62149985693395,414.197999856973,418.2317498807825,446.013999761577,304.61259978066647,323.78949995225423,327.6781000095886,344.33899990466307,367.14729971388545,374.7909997138775,395.2614998760137,-0.011890817117156487,47.99471045698582,-0.24383230680794618,38.23563752564073,0.09722222222222222,390,1,35.73503805193326,0.09670736384952883,empirical,none
243,explicitDeadline,0.8298429319371727,380.586397374352,340.3548153097983,-0.9761923749645584,-1.0922627544495693,318.173999885516,345.51299990463303,352.1741997520442,381.29200009536004,409.4633998283182,418.569999999949,450.64519979020105,263.2997999809566,293.43599999998696,312.2114000190746,335.49300000001705,369.1927997138816,370.422000000021,420.1735998283608,-0.34457134539117457,52.462492719091706,0.24051318393493418,58.25926929484296,0.10955710955710955,382,1,40.23158206455366,0.11607037948501098,empirical,none
244,explicitDeadline,0.564179104477612,416.9775079356746,408.16788356097027,-0.8813546289239984,-0.9039075494715206,347.27100000121834,395.56599998811697,404.9960000071732,423.891000005999,446.6109999988462,452.06599998811697,471.8509999904664,334.878499988117,380.447249997051,390.1785000000385,415.54099999702896,440.790999997058,446.51600000595477,464.903499994034,-0.8477895559652491,46.190903553177655,-0.6808530150556784,49.361170966641396,0.22273781902552203,335,1,8.809624374704356,0.022552920547522226,empirical,none
245,acc,0.9463869463869464,448.4355295625664,410.85556522361503,-0.8141324383009586,-0.8994739535550084,368.85500000146556,397.422250007454,409.55700000445347,435.401500008942,471.170500008957,481.5545000119162,533.787000004464,347.61140000300895,370.8815000030155,380.55080000476437,408.499000005948,420.2794000023858,423.3010000074425,458.8554000089174,1.6433384995860612,74.14337159297864,2.357413512992408,64.28740949821922,-99.0,429,1,37.579964338951356,0.08534151525404976,empirical,none
246,implicitDeadline,0.9395348837209302,374.21843068991245,335.7979999984002,-0.9895142081703102,-1.0955236234318984,321.76530000090713,344.43399999628326,352.16509999999516,370.6564999984985,390.2465999946227,395.92849999554176,428.70349999194997,302.42850000000897,315.972499993339,317.688999995531,326.5494999985385,339.772500002975,350.65674999629124,381.89249999553454,0.9148057300595709,44.020116481284504,0.9502852258264223,32.39136181867601,0.020930232558139535,430,1,38.42043069151225,0.10600941526158814,empirical,none
247,implicitDeadline,0.9396751740139211,394.62859506178114,360.4295384615874,-0.9375087398227443,-1.0254540876925156,338.5762000001618,359.139999999956,365.9592000000648,384.981999999844,412.5853999997954,422.07499999995304,463.96760000013785,317.9035000000735,356.90049999996677,357.601499999757,362.623000000051,376.259000000122,378.6547500002198,395.48499999987,0.9181579343471272,50.32068569136414,-1.5335217997479949,34.658146288819474,0.03480278422273782,431,1,34.19905660019373,0.08794534786977126,empirical,none
248,explicitDeadline,0.8226744186046512,432.0834734989301,424.06365573846745,-0.8418100179330916,-0.8604226747135285,394.682999999868,412.2455000011395,415.6080000013114,435.36399999924504,451.6466000013284,456.57600000186346,471.9063999998386,387.817000000039,405.89000000222603,409.787999999244,425.28300000226596,444.307000001543,446.868000000744,461.95299999998,-0.6381891513252278,31.02323510247522,-0.38215008724311844,30.16578353370221,0.20185614849187936,344,1,8.019817760462672,0.018612656780436887,empirical,none
249,explicitDeadline,0.8636363636363636,369.5279307243767,343.55257891809055,-1.0022706241944712,-1.0776705257465238,317.287999952328,338.695999999996,345.829999964219,369.274999988032,390.371000000043,395.948999964225,428.967999964254,280.651399985686,317.82699999999,322.0477999547028,346.513999988092,369.6045999785068,374.553999988129,404.3791999594776,0.09243612052133812,42.726712572133,-0.038266010919461704,46.49995042830134,0.032407407407407406,418,1,25.97535180628614,0.07539990155205256,empirical,none
250,explicitDeadline,0.849624060150376,383.52466076696254,352.93933333333354,-0.964575255670467,-1.0474070860705558,328.98000000000417,351.449999999997,358.78400000000823,379.559999999998,406.487999999977,416.310000000012,443.5320000000068,310.79599999999067,324.3650000000195,328.59999999999985,346.13000000000454,378.2480000000274,386.0250000000012,398.8799999999872,0.052695118559891355,42.59332734626412,0.45383433581036886,39.166838786976065,0.0763888888888889,399,1,30.585327433629004,0.08283183040008879,empirical,none
251,implicitDeadline,0.7663551401869159,402.8439786457069,369.04343998927334,-0.9249645284235518,-1.0185968295799814,316.4654999785359,361.001249985085,368.40180000120307,398.5104999642355,431.50309997498977,441.5562499642548,496.2138999892744,266.3699999868754,322.59874996721925,332.6524999880524,362.66299998211593,400.28349999646895,408.1127500089495,459.019399976154,0.3351472675133864,71.04798754640608,0.5349684080438663,77.38720351920671,0.08878504672897196,428,1,33.80053865643356,0.09363230115642962,empirical,none
252,explicitDeadline,0.8301886792452831,340.00755681818225,322.2713888888922,-1.085179151680549,-1.1413951886052143,296.6599999999746,311.40499999994023,317.90999999998877,336.19000000000256,358.6559999999476,363.55000000001775,391.772000000006,272.7420000000275,289.98000000001025,293.9459999999497,312.739999999991,342.3820000000062,353.32499999998225,389.04799999999835,0.21912235551357725,38.44056856230073,0.6027689497256002,44.30832762173857,0.018518518518518517,424,1,17.736167929290048,0.05621603692466537,empirical,none
253,acc,0.9303944315545244,578.6574617257265,483.75296700363015,-0.5809917929690191,-0.7602085777765222,411.622000381467,472.04700000002,487.012000381481,549.642000762949,614.469000000041,632.2830003814311,770.883999999991,353.53910041960194,388.7465001430245,395.7163001334995,440.44250009534903,524.5137005722152,577.2922501430435,640.341600171686,1.799374452685903,164.70365629069858,1.038723593760267,134.5611703110962,-99.0,431,1,94.90449472209639,0.17921678480750303,empirical,none
254,explicitDeadline,0.7659033078880407,379.3845880460647,333.1397934846772,-0.9845154238488478,-1.1220245794422243,299.259999994014,351.753000000026,359.22000000590896,382.786000000022,411.198999994085,422.358000011882,456.868000005954,234.43310001553598,262.1750000059695,287.03410000117765,343.86450000896,380.4452000119315,390.2735000178875,416.0392000000225,-0.8225349808873109,61.766960468903456,-0.14687156907134036,69.40368797089597,0.07962529274004684,393,1,46.244794561387494,0.1375091555933765,empirical,none
255,acc,0.8634259259259259,408.3429705094004,375.8242711870569,-0.9090663787612449,-0.990860690644013,329.8675999975992,363.955999994068,370.8732000017776,398.537999997032,438.7524000023954,450.71000000299,497.559199996444,310.30160000119344,327.8099999985425,337.0308000041636,374.512000002956,401.4936000000684,409.26999999553647,452.9120000011872,0.3909924197855659,66.90799178427216,0.32150770247145544,59.215748965262506,-99.0,432,1,32.51869932234348,0.0817943118827682,empirical,none
256,implicitDeadline,0.8671328671328671,427.88890859471496,410.402947365072,-0.8620874705182139,-0.9109925641782857,350.0465999809389,377.48975007151597,383.4798998759944,415.270499999984,458.0634998951105,468.28425002382545,527.650699990487,338.9940001525448,364.65300009539396,368.5949999237196,389.71299980924204,424.6991998855494,427.434000095353,509.751600076305,1.1247836871120107,72.2018818971478,2.79997676622413,94.5180072567139,0.1445221445221445,429,1,17.485961229642953,0.048905093660071786,empirical,none
257,explicitDeadline,0.845360824742268,378.654439012178,372.33031665792515,-0.9795680490706336,-0.9958114467981434,320.8437999189482,342.88325001194625,347.7857999141623,375.274000000034,403.7873000477093,409.9122500118975,450.24270000476685,324.5837999046311,344.20675001194445,349.5207000047783,369.93149997617,393.6970000524483,397.3227500953655,443.3098999141864,0.15777711551030751,49.046320146366995,-0.06136346786489117,46.31727834053415,0.10185185185185185,388,1,6.324122354252836,0.016243397727509823,empirical,none
258,explicitDeadline,0.8221153846153846,373.8421637426867,362.62351351350856,-0.9904632840844827,-1.0231981424418015,324.17999999999273,345.9299999999788,351.8200000000126,371.630000000005,394.95999999995087,402.420000000013,431.5679999999846,302.3659999999915,333.184999999998,341.7160000000033,359.720000000001,387.9439999999477,394.98499999998626,428.12199999997983,-0.09546155912522945,42.23914751034984,-0.06808107302576782,47.76067808403876,0.037037037037037035,416,1,11.218650229178138,0.03273485835731882,empirical,none
259,explicitDeadline,0.7197149643705463,373.8531353142745,353.4661016956286,-0.9913051472635925,-1.0516768322092998,321.700000000419,344.950000000419,350.680000000913,367.70000000041904,397.8000000005587,403.2000000005355,438.46000000075423,290.4200000004376,328.77500000101327,335.170000001066,358.2000000005355,381.2800000007497,386.67500000092,411.4400000012363,0.1094635242028338,45.26884864177846,-0.4727426002318262,51.978524856121226,0.02320185614849188,421,1,20.387033618645887,0.060371684945707216,empirical,none
260,acc,0.9375,414.98962220963995,356.2985925804726,-0.8948689126584863,-1.0406158871659914,333.85359998207997,367.078999976162,375.4991999928608,403.02699998207396,440.6153999857026,450.312999982154,497.5775999904726,284.49499999289424,344.274999985093,347.1163999833514,356.352999994066,376.8159999916562,389.127499991082,411.7205999833532,1.1514331648621596,75.55509116894933,-0.6344347257696292,45.94437386236586,-99.0,432,1,58.69102962916736,0.14574697450750507,empirical,none
261,implicitDeadline,0.7962962962962963,377.63676741663227,346.70074997345466,-0.9849494406580941,-1.0668008431873517,308.8631999523609,335.5869999701972,344.88439992851346,372.50699995231105,402.05420002148026,409.1784999701852,461.77339994992633,295.638799992879,320.24649998212425,326.95439992847395,338.8069999761065,369.4135999380553,374.7094999463585,398.9452000238289,0.6858294746694469,57.378776293055715,0.6198156162448019,43.26153446383488,0.020833333333333332,432,1,30.936017443177604,0.0818514025292576,empirical,none
262,implicitDeadline,0.8948598130841121,448.52710182767504,433.18533333333716,-0.813942923629372,-0.8555025321176676,373.6520000000486,396.890000000043,402.0599999999978,434.380000000005,477.0160000000148,485.3099999999975,548.8839999999386,330.2479999999982,384.459999999963,391.316000000015,433.62000000011204,468.0600000000208,477.219999999972,540.8679999999993,1.1183310632475545,72.50212905852209,0.3610887201294167,84.62849674795824,0.1985981308411215,428,1,15.341768494337884,0.04155960848829554,empirical,none
263,explicitDeadline,0.9137931034482759,383.4676549861473,349.3942857138987,-0.9674869969387819,-1.064792818169776,318.39999999944104,344.59999999927845,352.89999999979,381.699999999837,412.39999999979,421.149999999412,452.39999999979,285.55999999955543,310.39999999964505,325.3599999997068,344.89999999920803,377.0199999995182,381.2499999997235,410.7200000000188,0.01028829781227746,50.921634861015995,-0.10344505698991749,56.015386241688354,0.06018518518518518,406,1,34.07336927224861,0.09730582123099396,empirical,none
264,acc,0.9558139534883721,432.45448170263427,406.1295262530452,-0.8542999166373529,-0.9395813800889301,339.581000047736,370.922499976179,382.869000047678,423.66499995230697,464.710999904608,473.71049995229953,540.443999904615,324.4372000095204,338.345499976131,343.7483999714022,367.967999856948,390.4997999713988,417.20049992849795,551.6560000190863,0.9338829976315921,79.93173210086742,1.934894165298742,129.95641812258353,-99.0,430,1,26.324955449589083,0.08528146345157717,empirical,none
265,implicitDeadline,0.7953488372093023,378.91081871345176,352.8529545454529,-0.984210514164086,-1.0538273629064232,311.35400000002153,333.8150000000097,338.9639999999895,368.960000000021,401.8179999999818,413.33500000002124,458.8660000000153,285.3640000000132,314.4049999999918,321.00000000000824,348.72999999999604,375.66400000000687,382.6849999999683,414.9860000000104,1.3690599229964064,65.85019243633542,1.7154005256631202,58.19834299017922,0.03488372093023256,430,1,26.057864167998844,0.0696168487423372,empirical,none
266,explicitDeadline,0.789873417721519,383.73628205128773,374.68240963855334,-0.9657503765853462,-0.9905704659385789,324.69800000006836,345.7650000000717,352.7999999999943,383.68999999994446,413.0560000000112,420.8349999999958,449.1759999999896,312.9399999999556,346.4499999999535,350.8480000000444,377.919999999984,406.3559999999824,415.320000000007,434.8400000000372,-0.09763725535506539,47.80351732969385,-0.352791725348102,48.84649837889571,0.08564814814814815,395,1,9.053872412734393,0.024820089353232655,empirical,none
267,acc,0.9814385150812065,628.9625059101651,671.3325000000009,-0.49216471091673697,-0.43839823513857623,478.85600000000545,521.5,536.9519999999554,591.1000000000059,658.8479999999926,669.0700000000071,835.2520000000017,495.5439999999945,528.4749999999915,543.5060000000001,643.850000000006,658.1359999999903,687.529999999992,886.8319999999956,1.7283568725736593,164.22619586100234,1.7270271455045092,220.36313353513867,-99.0,431,0,-42.369994089835814,-0.05376647577816074,empirical,none
268,implicitDeadline,0.9418604651162791,426.477135802468,410.95120000000054,-0.8588728380843873,-0.8916672919776092,372.1039999999686,394.319999999949,397.96000000000936,417.5,442.2199999999606,454.14000000001397,491.475999999995,378.27199999999675,398.180000000051,400.74000000000217,413.400000000023,425.1119999999998,428.739999999991,439.33599999996363,1.0075823343277717,50.6730545079162,-0.24402699419096793,28.704886970683614,0.07906976744186046,430,1,15.525935802467473,0.03279445389322189,empirical,none
269,implicitDeadline,0.8263888888888888,421.0738907957068,369.3616933759271,-0.8811714640691567,-1.0108823273522294,330.7748000667312,370.106000071508,378.9112000238382,415.36200002383,448.8888000238336,458.259000023827,518.2852000524639,297.9848000620492,328.24550003578753,335.79360005717024,366.307000023895,389.545600090589,408.45250004768604,457.64100005245984,1.0327193563634294,78.20068346061171,0.6337854550444703,64.97152696361407,0.11574074074074074,432,1,51.71219741977973,0.12971086328307269,empirical,none
270,implicitDeadline,0.888631090487239,394.2233341926366,359.7788958233944,-0.9413295219636989,-1.0318629710092362,327.67699999522864,356.5794999999925,360.1899999833198,386.286999988079,422.0591999737892,433.05649997614046,472.6775999976086,305.8243999678238,319.02199998210574,328.4962999868671,360.267499994021,377.08479997850344,393.8457499672075,412.91530000118047,0.7536688789071332,58.11160963681362,1.6136420997035916,52.81526262688859,0.03480278422273782,431,1,34.44443836924222,0.09053344904553728,empirical,none
271,acc,0.9790697674418605,563.9596199525042,555.5555555555716,-0.57990675215119,-0.6002290956630564,491.0,518.0,522.0,554.000000000116,582.0,593.000000000116,655.0,481.2000000000232,500.000000000029,510.40000000001737,534.0,551.0,553.0,614.2,1.3979779456890653,70.31545101386837,2.479606539120082,102.03934426374529,-99.0,430,1,8.404064396932654,0.020322343511866348,empirical,none
272,explicitDeadline,0.8944591029023746,394.0450884708877,370.5785499636419,-0.940008734760072,-1.0029838091606025,326.2509999475442,363.740499952342,371.37379998092064,396.614999976155,425.4085999475444,431.610499940405,457.19839997137325,311.01079994998906,337.7782499821262,338.4949999952283,368.0769999642505,398.5876999666331,403.11974997021025,429.1326999284564,-0.5584683589032807,50.112036661247735,-0.3620956847319458,51.896743475397706,0.12268518518518519,379,1,23.466538507245843,0.06297507440053052,empirical,none
273,acc,0.9720930232558139,512.9556985527261,448.497416656719,-0.6890454893253518,-0.8302897205345735,404.60499998155296,438.64849999103194,445.2886999886541,488.6044999791485,537.0086999994008,554.7777499955553,624.9659999886759,374.67679998330146,386.15074999850924,386.9699999946346,401.11849998508103,426.27499997970864,436.5734999820995,570.5090999999084,2.2845822067756734,118.32805051232063,2.4155181585526715,127.72665217004372,-99.0,430,1,64.45828189600707,0.1412442312092217,empirical,none
274,implicitDeadline,0.9277389277389277,421.2325150768923,395.15258064635253,-0.8735629253200399,-0.9347052713449875,355.2523000031183,380.18200000288175,386.8075000038251,414.1084999992455,440.6990000000691,447.4014999985085,496.6452999999106,339.49000000441396,367.84100000083004,376.95800000149796,401.37899999995705,413.276000002981,415.27199999922595,453.181000004522,1.016907242121684,58.28752047443931,-0.1281866451729168,44.167713064518615,0.08857808857808858,429,1,26.079934430539765,0.061142346024947614,empirical,none
275,acc,0.9444444444444444,599.0969181149109,554.4840434285093,-0.5627965875666994,-0.6159684636163187,419.556999904686,475.1504999761675,487.040000047709,538.648999952362,613.513999904622,639.1989999522921,852.3540000000071,390.9615999713888,472.51799995231,485.14919990464114,539.683999952336,616.0377998569285,627.38249992847,683.0864000477131,2.4195385658695487,222.04027852573483,0.389181945390508,129.04687696784902,-99.0,414,1,44.6128746864016,0.05317187604961937,empirical,none
276,acc,0.9766899766899767,510.7193295415632,460.45990021934256,-0.6863184288639258,-0.7856514875647878,411.9846003433279,450.282500238449,464.7632003814916,497.773000381479,539.812800267036,547.975500333763,614.4350001144168,383.8503002098298,405.4502500953965,422.1979000953722,452.742500190696,487.6832001143742,502.332500286087,540.6106002956516,1.197109374068684,90.23864976846946,0.5215618365753003,69.79487161299208,-99.0,429,1,50.259429322220626,0.09933305870086195,empirical,none
277,explicitDeadline,0.8118811881188119,365.485759138108,361.85967104321827,-1.0181827769429665,-1.0259546106560749,303.6295999904392,331.2197499805915,338.0719999934543,358.704999988084,389.1357999922504,400.1767499940325,442.27499999462174,296.920499991073,334.9837499821152,340.8244999880555,354.62299999406946,372.94099999404,390.87849999702325,434.1169999940465,0.07604278257681008,55.095479614109024,0.44850234824434576,50.39654920142967,0.05827505827505827,404,1,3.626088094889724,0.0077718337131083,empirical,none
278,explicitDeadline,0.863517060367454,396.34628877923535,386.7091538718291,-0.9325806029496622,-0.9594026623492755,336.03100002856223,362.14600002381496,367.7572000047772,393.822999976168,423.8242000095202,432.111999976216,463.7846000190824,330.2875000000121,356.19250001790374,359.5843000310237,393.163500047638,418.6160000381644,427.995750017879,443.1636000644187,0.03912518818829377,47.02070910169467,-0.7630793226580541,50.74285547685461,0.11805555555555555,381,1,9.637134907406278,0.02682205939961335,empirical,none
279,implicitDeadline,0.8481308411214953,387.6573553718984,366.04184615384526,-0.9589085395773558,-1.0175453850580116,321.3999999999884,346.07000000006497,353.171999999974,377.099999999977,414.4559999999588,423.9700000000305,462.95999999998605,299.91200000002317,326.07999999995803,335.0919999999926,360.739999999991,387.5079999999608,406.560000000056,443.7039999999802,1.2931202158179278,60.56056271636149,0.31766639614564945,58.357993745824785,0.037383177570093455,428,1,21.61550921805315,0.05863684548065584,empirical,none
280,implicitDeadline,0.8981481481481481,404.42389175187236,358.03256817991763,-0.9183312029068925,-1.0356588873011683,332.2118000202696,358.5704999970475,362.8654999893161,391.38349998211197,426.9749999916409,438.5434999850548,498.0737000083467,306.6124999880672,333.7600000148817,338.6497999880814,357.797000017861,386.1540000118779,388.55150002385176,417.76970000120946,0.922883716481254,67.37976288869477,-0.4410827260287881,45.751624080672386,0.08101851851851852,432,1,46.39132357195473,0.11732768439427577,empirical,none
281,implicitDeadline,0.9236111111111112,414.63811287899745,373.9283031314501,-0.8898498635373147,-0.9923617569683333,351.6274000954112,372.61599999998,375.98360007628844,403.11900019075296,442.5115999046596,453.404000095354,486.4692000572216,323.45280020976224,338.876999904634,356.76960019074596,370.010000190698,400.236600247957,404.806000190729,437.785000190744,0.8449691416454603,58.403175316799185,-0.481608479780407,48.225487005276,0.06712962962962964,432,1,40.709809747547354,0.10251189343101863,empirical,none
282,implicitDeadline,0.8538283062645011,375.82004609846996,368.74795230829096,-0.9948792463263859,-1.0098931781210605,303.25919993800323,323.2597499999975,332.477699895145,363.924499809262,400.24370000003233,409.1139999165462,465.9404999427844,308.034800000046,321.6079999284705,328.73799993325997,350.91299999994203,387.5915998951298,415.3224999284725,451.46539984738905,1.734846346153762,72.38701510148441,0.744051260985246,59.65062665459195,0.04408352668213457,431,1,7.072093790178997,0.015013931794674584,empirical,none
283,implicitDeadline,0.9259259259259259,422.32914827819764,397.10081333445845,-0.8714249612313474,-0.9320299726782852,356.00430015257706,379.0587506675513,384.1841012588003,417.842500190745,444.8859006485086,450.7437504768602,492.2570000000179,327.40060102998973,365.98875066757347,372.50890106811374,388.2665007628965,434.26860053407427,437.40600114437973,452.0597008392275,1.226891562524756,60.30854121441784,-0.00544570314387208,51.944941365803196,0.08796296296296297,432,1,25.228334943739185,0.06060501144693786,empirical,none
284,acc,0.9672131147540983,432.4751841087332,385.2360715000926,-0.8493790425314187,-0.9636896582189635,361.9862001525934,384.07699999999,392.37140005724484,423.619000190753,449.663600104861,462.01100000005704,516.7724000572231,318.44550010011864,352.16725003576727,355.56090000475507,389.98300011921697,418.431300085824,420.29225002382054,445.8694000286051,1.3915319067922265,67.77607894168473,-0.2192897298435308,54.81701465750669,-99.0,427,1,47.239112608640596,0.11431061568754475,empirical,none
