pp,symbol,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,timeout,n_trials,prop_fast_errors,meanRTdiff,meanRTlogdiff,origin,model
217,1,control,0.8757396449704142,805.0135135135135,1175.2857142857142,-0.2917919153241209,0.02338403088353143,528.1,574.0,600.0,682.0,839.9,883.0,1215.1000000000001,570.0,620.0,646.0,972.0,1534.0,1685.0,1904.0,2.8514183129753823,380.9178493841002,0.8355451172075452,642.7483288859755,-99.0,169,0,-370.2722007722007,-0.3151759462076523,empirical,none
218,0,control,0.8662790697674418,941.4093959731543,1194.104347826087,-0.11563620051549393,0.13364261569080296,600.6800000000001,699.6,717.4399999999999,850.0,1043.66,1083.7,1425.4800000000005,769.88,946.6,979.58,1183.1000000000001,1326.12,1373.6999999999998,1538.06,1.5407665365782306,341.3788161666383,0.5532806568458857,357.9140596164758,-99.0,172,0,-252.6949518529326,-0.24927881620629688,empirical,none
218,1,control,0.8181818181818182,1023.1062499999999,1032.815625,-0.029660765559752625,-0.02855253935905781,647.12,760.575,796.64,934.8,1139.74,1179.5,1557.1100000000004,675.23,774.7249999999999,791.15,909.9,1029.1499999999999,1219.6750000000002,1600.23,0.978595878637441,346.89689571163734,1.1615131626050785,390.7334642317759,-99.0,176,0,-9.709375000000023,-0.0011082262006948153,empirical,none
222,0,control,0.8068181818181818,1418.0492957746478,1614.0,0.2879643433423,0.43491334422558975,820.3,988.75,1099.0,1339.0,1663.4,1773.75,2027.2,943.6,1305.25,1377.1,1703.0,1852.3999999999999,1910.0,2197.1,0.5678587957465763,496.1248459822579,-0.2544112567805743,451.2198281695224,-99.0,176,0,-195.95070422535218,-0.14694900088328977,empirical,none
222,1,control,0.875,1217.3051948051948,1549.8636363636363,0.13731956753235583,0.3799762221050399,748.4,867.5,897.8,1117.0,1452.1,1521.25,1863.7000000000003,822.4,1102.25,1274.6,1581.0,1936.1999999999998,1992.0,2178.5,0.7080251663945453,429.8686275669599,-0.24013175494436925,501.5228519177077,-99.0,176,0,-332.5584415584415,-0.24265665457268407,empirical,none
227,0,explicitDeadline,0.7705882352941177,467.79236641221377,482.00256410256407,-0.7753233829501924,-0.76029393674478,366.70000000000005,401.20000000000005,412.1,459.7,503.09999999999997,517.2,576.3000000000001,315.02000000000004,409.25,423.88,473.8,544.7199999999999,555.3499999999999,605.68,0.6455921566472858,84.23432757065315,0.5121923370151837,120.35528214673747,0.02857142857142857,170,0,-14.210197690350299,-0.015029446205412467,empirical,none
227,1,explicitDeadline,0.6666666666666666,470.8112068965517,472.95517241379315,-0.7817292437416616,-0.7748331580305783,339.0,389.15,400.15,451.2,516.0,531.35,627.5,365.74,385.95,394.53,454.15,478.68,507.82500000000005,622.17,0.6606896129758382,114.4951039557373,1.1669870912638154,114.92511241675962,0.0,174,0,-2.1439655172414405,-0.006896085711083355,empirical,none
228,0,control,0.8390804597701149,799.2130136986302,906.4250000000001,-0.2624960817399417,-0.11673016499175834,550.0,608.225,645.05,745.35,913.9,944.2,1118.0,704.6199999999999,792.075,806.93,837.4,1032.62,1075.875,1150.99,0.7788850547413669,228.16128997546625,0.41179156048341325,179.06852945378404,-99.0,174,0,-107.21198630136985,-0.14576591674818337,empirical,none
228,1,control,0.7670454545454546,808.2688888888889,818.8243902439025,-0.24214685736391253,-0.22674355844792862,597.8199999999999,666.3,686.66,772.0,859.6800000000001,878.25,1110.6200000000001,602.0,693.9,697.4,770.3,897.9,909.1,1112.4,1.2317733621799882,207.31715427747753,1.0445995629048022,200.62269535185666,-99.0,176,0,-10.555501355013575,-0.01540329891598391,empirical,none
230,0,explicitDeadline,0.6140350877192983,580.0142857142857,552.469696969697,-0.5610076873209544,-0.6026032767465638,467.02,501.6,515.26,564.9,615.74,632.3,742.1200000000001,464.8,503.97499999999997,513.65,550.65,590.5,602.75,645.75,0.7310145891544968,107.40383930661977,-0.010909908900846262,74.6423595341803,0.028409090909090908,171,1,27.544588744588737,0.04159558942560937,empirical,none
230,1,explicitDeadline,0.7283236994219653,566.1904761904761,577.1085106382978,-0.5846772137075582,-0.5612034768993988,445.90000000000003,497.07500000000005,499.9,555.7,631.5,634.425,722.3,468.04,530.75,532.4399999999999,564.6,599.34,606.75,694.78,0.5257962741472416,102.40585797976323,1.0879863638225287,91.49565879411087,0.017045454545454544,173,0,-10.918034447821697,-0.02347373680815945,empirical,none
231,0,explicitDeadline,0.7425149700598802,606.9080645161291,639.4093023255814,-0.5133507520280257,-0.4552764236410102,474.93,529.8,547.02,593.75,661.31,682.85,741.4200000000001,541.28,581.8499999999999,594.1,624.4,666.1999999999999,694.55,762.32,0.2436854407476722,101.62857097538996,0.5683238306250568,83.29234176754008,0.045714285714285714,167,0,-32.50123780945228,-0.05807432838701554,empirical,none
231,1,explicitDeadline,0.8154761904761905,589.8211678832117,601.0451612903227,-0.540255966366275,-0.5227061079710831,480.94,524.8000000000001,539.64,576.3000000000001,624.14,657.6999999999999,709.38,474.6,533.2,558.0,596.5,632.8000000000001,648.95,728.9,0.5514003045438151,94.0705230060194,0.30288602001376763,100.53892061853352,0.034482758620689655,168,0,-11.223993407110925,-0.017549858395191964,empirical,none
233,0,control,0.7816091954022989,514.1323529411765,582.7842105263157,-0.6910617046189113,-0.5777316708810634,376.55,440.4,459.35,497.9,543.05,573.05,685.85,371.51,460.825,505.51,558.6,667.5899999999999,682.7,812.4200000000001,0.7714958316310719,119.41113843595495,0.27260433152758695,159.94085989162807,-99.0,174,0,-68.65185758513928,-0.11333003373784789,empirical,none
233,1,control,0.6857142857142857,550.5125,529.2818181818182,-0.6346426816951821,-0.6847338413424076,365.94,422.825,456.71999999999997,536.95,625.4,647.675,740.2900000000002,322.34000000000003,406.05,428.65999999999997,513.3,589.76,611.0999999999999,740.5,0.6718182507183131,153.94996871596655,1.0874630057274428,172.69806352354138,-99.0,175,1,21.230681818181893,0.050091159647225436,empirical,none
236,0,explicitDeadline,0.5724137931034483,559.1674698795181,568.4032258064516,-0.5951001642435018,-0.5762400931219758,432.99999999999994,485.1,507.58000000000004,568.5,615.8,624.3,665.26,472.07,525.5250000000001,532.3100000000001,554.0,615.52,629.725,667.3599999999999,0.0032070692523543036,92.00391708049484,-0.2123557812830338,83.85135944769688,0.16666666666666666,145,0,-9.235755926933507,-0.01886007112152599,empirical,none
236,1,explicitDeadline,0.6493506493506493,553.8580000000001,508.07037037037037,-0.6016598377987287,-0.6923836657539064,448.14,507.57500000000005,518.75,548.7,599.9000000000001,606.95,654.7800000000001,391.07000000000005,425.525,465.33,515.05,555.2599999999999,567.9000000000001,627.0999999999999,0.09471219903024286,80.98028214923495,0.06759357792289666,88.48854659844699,0.10465116279069768,154,1,45.78762962962969,0.09072382795517775,empirical,none
238,0,explicitDeadline,0.5421686746987951,563.5544444444445,570.9328947368422,-0.5939287545661384,-0.5832696513891213,417.18,474.775,486.30999999999995,560.3,629.54,644.875,727.84,422.55,471.875,484.34999999999997,567.5999999999999,628.7,640.725,751.3499999999999,0.40916328569624033,115.0067151543194,0.21124670990907263,121.19715220874116,0.03488372093023256,166,0,-7.378450292397702,-0.010659103177017015,empirical,none
238,1,explicitDeadline,0.8383233532934131,556.8185714285714,524.9592592592593,-0.5985514715341075,-0.6573290585860188,432.79,506.82500000000005,518.29,550.9,594.38,615.125,682.74,420.3,444.4,454.72,528.8000000000001,569.66,577.05,612.5,0.17874323989039992,89.50552057706744,0.544426204359343,86.82492667280458,0.011834319526627219,167,1,31.859312169312147,0.05877758705191127,empirical,none
240,0,explicitDeadline,0.5906432748538012,567.3663366336634,569.3714285714286,-0.5865253543727637,-0.5770409520336349,423.0,486.0,502.0,538.0,605.0,639.0,742.0,455.8,503.0,505.7,543.5,606.0,632.0,703.6,0.5420492777907605,114.9122032485913,0.6740856033456407,97.3331603277058,0.028409090909090908,171,0,-2.005091937765201,-0.009484402339128728,empirical,none
240,1,explicitDeadline,0.9085714285714286,520.5283018867924,589.9375,-0.6637412467364724,-0.541410531656977,430.6,465.0,471.4,519.0,554.6,569.5,627.6000000000001,451.5,540.75,549.0,628.5,650.5,665.5,681.5,0.5512385835564043,77.74046494674532,-0.8541756283691764,95.23267558984153,0.005681818181818182,175,0,-69.4091981132076,-0.12233071507949544,empirical,none
241,0,control,0.7558139534883721,1090.9469230769232,1379.6571428571428,0.030578797463000466,0.25948452373421427,715.71,785.475,832.06,1022.25,1184.6100000000001,1331.375,1597.98,809.01,1013.1999999999999,1042.9099999999999,1344.7,1633.81,1677.05,2080.48,1.1947046816917664,389.572651410354,0.4396103520380446,487.25466379169694,-99.0,172,0,-288.71021978021963,-0.2289057262712138,empirical,none
241,1,control,0.9204545454545454,1038.0858024691358,1283.142857142857,-0.02984153977465913,0.15399355329143896,665.76,759.05,780.95,899.75,1091.99,1188.0500000000002,1620.7400000000005,722.59,913.55,942.28,1141.95,1336.8399999999997,1556.15,2154.5800000000004,1.954991083236127,433.30798965234544,0.7824426100381349,581.9342980549842,-99.0,176,0,-245.05705467372127,-0.18383509306609808,empirical,none
243,0,explicitDeadline,0.7341772151898734,659.7043103448276,742.8928571428571,-0.4268914813680308,-0.3072435346839081,546.6500000000001,593.3,605.3,651.9,699.75,722.475,807.35,598.3100000000001,671.75,696.54,774.2,817.9599999999999,823.4499999999999,838.48,0.3049369616758255,98.02674736341444,-1.0368209433828819,100.2643807406008,0.10227272727272728,158,0,-83.1885467980295,-0.11964794668412271,empirical,none
243,1,explicitDeadline,0.8511904761904762,656.6055944055945,711.3760000000001,-0.4308045102840101,-0.35312237642312355,542.9399999999999,591.1,598.52,645.5,694.7399999999999,710.9,790.2399999999999,607.88,640.0,656.8,718.0,785.38,811.2,835.5799999999999,0.33040519106614663,94.07498266196181,-0.6251989540735841,109.49941126173543,0.045454545454545456,168,0,-54.77040559440559,-0.07768213386088657,empirical,none
245,0,control,0.8850574712643678,998.577922077922,1323.2,-0.07438189885881662,0.22616906980222934,605.6,704.5,732.8,872.0,1085.8,1191.0,1600.2,782.5,986.9999999999999,1096.6,1295.5,1527.0999999999997,1695.75,1825.0000000000002,1.5628075541471116,420.91159679894423,0.39217679202028255,437.4197791114329,-99.0,174,0,-324.622077922078,-0.30055096866104597,empirical,none
245,1,control,0.9147727272727273,989.3913043478261,1149.1333333333334,-0.07856303607985692,0.10398517613941148,573.0,704.0,737.0,900.0,1085.0,1173.0,1481.0,736.6,898.5,979.2,1209.0,1308.6,1342.5,1474.4,1.46287176400875,394.54900161312406,-0.1305289910906537,301.9431986948791,-99.0,176,0,-159.74202898550732,-0.1825482122192684,empirical,none
246,0,explicitDeadline,0.6923076923076923,590.1851851851852,619.8125,-0.5459777559487297,-0.490351450879692,442.4,500.0,516.0,583.0,653.9,677.0,730.4,511.5,542.75,561.4,613.0,666.7,693.25,735.5,0.21403841736490473,113.80341700667553,0.2890752704698627,97.10526340446773,0.09826589595375723,156,0,-29.62731481481478,-0.05562630506903765,empirical,none
246,1,explicitDeadline,0.7865853658536586,601.1007751937984,573.0285714285715,-0.5233489503575811,-0.5833869209414058,467.2,529.0,546.4,598.0,656.8,675.0,737.6,415.6,456.0,463.59999999999997,564.0,660.0,665.0,764.0,0.1837416314216992,101.47273686818244,0.23505246286835968,132.95056261949526,0.046511627906976744,164,1,28.07220376522696,0.06003797058382465,empirical,none
247,0,explicitDeadline,0.6023391812865497,485.98834951456314,552.4764705882353,-0.7465710867303347,-0.6106430558053645,359.9,397.04999999999995,419.06,458.9,524.4599999999999,536.55,669.8,434.65999999999997,491.85,499.43,558.35,615.4599999999999,630.125,664.5500000000001,0.9662766642746113,113.75006425421228,-0.26319003991346374,99.12921932846422,0.011560693641618497,171,0,-66.48812107367218,-0.1359280309249702,empirical,none
247,1,explicitDeadline,0.7065868263473054,537.8966101694915,499.3448979591837,-0.6353836787142455,-0.7273131178090221,433.74,472.47499999999997,486.77000000000004,530.75,571.0500000000001,596.5,674.35,365.73999999999995,395.6,410.65999999999997,458.4,549.04,562.2,725.0600000000001,0.4525665101431978,94.92084775663449,0.8412254350453657,134.06175358956858,0.01764705882352941,167,1,38.55171221030781,0.09192943909477658,empirical,none
251,0,control,0.6374269005847953,665.3238532110092,666.6096774193549,-0.4347899322514502,-0.42145877950191496,497.9,567.3000000000001,575.4,633.1999999999999,705.3599999999999,743.1999999999999,895.5,550.71,583.925,589.0600000000001,629.8,715.17,754.575,832.4100000000001,1.028349902193257,162.78390805620904,0.7291151381726497,122.59122492822407,-99.0,171,0,-1.2858242083456162,-0.013331152749535224,empirical,none
251,1,control,0.8303030303030303,633.4087591240876,660.9642857142857,-0.4722475494776917,-0.4408328430595739,513.62,558.8,566.6,604.9,666.42,683.2,798.44,509.50000000000006,540.325,558.13,613.4,700.0699999999999,767.625,889.3100000000001,1.2119383281299556,117.52127809493285,0.8337224910393035,160.64320763334547,-99.0,165,0,-27.555526590198042,-0.03141470641811783,empirical,none
253,0,control,0.6988636363636364,1065.030081300813,1365.801886792453,-0.01251613466159317,0.2729575410267252,609.24,751.75,789.6600000000001,1002.9999999999999,1168.26,1281.1,1565.4999999999998,962.0,1057.1,1101.84,1292.5,1563.48,1627.6999999999998,1943.98,1.1960960546828971,433.7384911186255,0.5033230311955714,383.026635190821,-99.0,176,0,-300.77180549163995,-0.2854736756883184,empirical,none
253,1,control,0.8806818181818182,1015.6806451612903,976.9952380952382,-0.029259897774419372,-0.10983670075359686,665.7,763.6,807.1999999999999,967.0999999999999,1138.04,1177.6,1486.4,506.90000000000003,701.8,734.0,860.1,1091.5,1258.6999999999998,1584.5,0.6966737863652234,310.49268579895084,0.6694435170706902,413.8727443021472,-99.0,176,1,38.68540706605211,0.08057680297917749,empirical,none
255,0,control,0.6273291925465838,841.8019801980198,958.3333333333334,-0.2548534716345187,-0.13608618861260363,538.0,606.0,622.0,711.0,840.0,892.0,1362.0,577.0,654.0,672.7,804.0,969.9,1071.5,1942.7,1.8793166068548801,396.3106614715778,1.5202871199080472,469.30640010034085,-99.0,161,0,-116.53135313531357,-0.11876728302191508,empirical,none
255,1,control,0.793939393939394,888.5496183206106,843.3235294117648,-0.18196148053897251,-0.2831513144792111,576.0,657.0,668.0,789.0,929.0,1047.5,1360.0,431.2,557.5,624.1,727.0,861.0999999999999,916.75,1393.1999999999998,1.700801457694375,353.4665518663891,1.6967978955433844,452.4166570218233,-99.0,165,1,45.226088908845895,0.10118983394023859,empirical,none
256,0,explicitDeadline,0.5163398692810458,607.6455696202531,551.7432432432432,-0.5189891149609325,-0.6134709330991993,459.4,515.5,531.0,609.0,688.2,698.0,750.2,426.5,494.25,512.7,548.0,612.1,624.75,669.1,0.02206793282103463,121.59063707782718,-0.2798979192055504,102.97533430034974,0.025477707006369428,153,1,55.9023263770099,0.09448181813826684,empirical,none
256,1,explicitDeadline,0.7018633540372671,556.0884955752213,573.2708333333334,-0.608186992330239,-0.5937784533598632,420.2,467.0,474.2,537.0,600.5999999999999,620.0,710.0,393.2,455.75,466.3,547.0,651.8,688.25,809.7,0.6378894747283079,117.3334349439758,0.3372832159073946,157.49849571498217,0.024242424242424242,161,0,-17.182337758112112,-0.01440853897037575,empirical,none
257,0,control,0.6807228915662651,973.4159292035398,1163.9056603773586,-0.0782733245255942,0.08961048979654189,665.2,723.0,744.0,868.0,1078.9999999999998,1116.0,1459.1999999999998,746.4,829.0,840.8,1046.0,1316.0,1443.0,1889.8000000000009,1.4802462307323174,342.1682628490518,0.89926519187485,432.7514948714767,-99.0,166,0,-190.48973117381877,-0.1678838143221361,empirical,none
257,1,control,0.9117647058823529,946.1806451612903,1130.4,-0.10231104821289036,0.07302286460183481,631.2,726.5,749.0,861.0,1023.2,1044.5,1427.5999999999997,712.6,905.0,931.6,1108.0,1148.4,1207.0,1599.6,1.5280883420300522,317.04388386827816,1.1091770193476858,382.6344394924668,-99.0,170,0,-184.21935483870982,-0.17533391281472516,empirical,none
258,0,explicitDeadline,0.7349397590361446,559.2360655737705,588.9340909090909,-0.592724319552429,-0.5468445630883213,458.11,508.8,514.98,544.6,597.66,607.475,678.2099999999999,442.32,491.45,500.69000000000005,606.6,643.12,648.75,725.7,0.3234716050590338,85.34739613700914,0.05533773073659876,109.1939025113855,0.04597701149425287,166,0,-29.69802533532038,-0.04587975646410769,empirical,none
258,1,explicitDeadline,0.7441860465116279,565.07421875,577.1931818181819,-0.5857624628275278,-0.5674848274498734,436.75,505.875,514.4399999999999,553.8,615.43,621.7750000000001,696.14,444.09,487.02500000000003,496.42,560.0,637.3,651.65,753.6000000000001,0.3322053129259113,97.84879243244247,0.47465420236683187,111.6243375932371,0.017142857142857144,172,0,-12.11896306818187,-0.018277635377654367,empirical,none
263,0,control,0.8421052631578947,965.1944444444445,1127.0740740740741,-0.09605862746507808,0.054722602383234,614.5,692.75,715.4,868.5,1051.6,1152.75,1452.300000000001,763.8,794.0,842.4,950.0,1228.2,1280.5,1863.6000000000001,1.1428486898135732,356.68777904095856,1.158427635436317,441.6740815375002,-99.0,171,0,-161.87962962962968,-0.15078122984831208,empirical,none
263,1,control,0.8571428571428571,824.94,1051.56,-0.2680130475087068,-0.008495301755214384,516.9,584.25,598.5999999999999,702.5,873.6,915.5,1453.6999999999998,684.2,794.0,836.4,1002.0,1157.4,1191.0,1584.6000000000001,1.8097773913640807,366.1319348148632,0.6421615830280776,364.67634965815927,-99.0,175,0,-226.6199999999999,-0.2595177457534924,empirical,none
266,0,control,0.7034883720930233,1252.9545454545455,1457.5823529411764,0.08315986802991933,0.21874205536124855,585.8,726.4000000000001,801.2,1020.1,1465.3,1553.0,2197.6,670.5,801.15,869.1,1177.6,1377.5,1788.1,2876.0,1.6653300616351978,740.6572075978652,1.5677862703325596,925.3254347970519,-99.0,172,0,-204.6278074866309,-0.1355821873313292,empirical,none
266,1,control,0.815028901734104,1245.1886524822696,1505.21875,0.09121309561287491,0.24480696377194272,657.4,791.2,830.0999999999999,994.3,1242.6999999999998,1361.3999999999999,2211.5,650.1800000000001,844.525,874.5,1179.65,1774.77,2062.6499999999996,2661.3100000000004,1.917181726201196,736.3023986779381,1.3400639964429588,938.9886156297413,-99.0,173,0,-260.0300975177304,-0.1535938681590678,empirical,none
267,0,explicitDeadline,0.47619047619047616,573.71875,543.5124999999999,-0.567333385622473,-0.6253436483743532,458.7,526.075,539.86,577.7,611.7900000000001,613.175,676.6700000000001,444.37,471.04999999999995,477.78,530.75,578.0899999999999,600.8749999999999,694.7099999999999,0.3327441465676676,88.00445773195925,0.7150401972599805,98.56717741035132,0.028901734104046242,168,1,30.206250000000068,0.05801026275188015,empirical,none
267,1,explicitDeadline,0.888235294117647,531.1490066225166,585.7,-0.6496023582259141,-0.5597624522035078,423.5,461.3,476.7,509.49999999999994,555.6,570.65,693.1,415.52000000000004,503.8,523.62,612.5,645.3399999999999,656.0,759.3000000000001,0.9960275201179043,101.70317259394268,-0.2448565585500132,128.3634380274314,0.02857142857142857,170,0,-54.55099337748345,-0.08983990602240621,empirical,none
270,0,control,0.8971428571428571,818.7579617834394,959.4722222222222,-0.23510296981239837,-0.09341105784956737,562.66,668.5,684.38,767.5,882.42,937.8,1151.44,641.0999999999999,740.975,750.86,844.65,1127.37,1178.1,1442.04,0.9781930986253027,226.36274046923486,0.8258505380286848,329.1611849134019,-99.0,175,0,-140.71426043878273,-0.14169191196283099,empirical,none
270,1,control,0.8045977011494253,869.6814285714286,953.5117647058823,-0.1730526040402673,-0.07892807229489507,640.4999999999999,701.375,717.0,814.1500000000001,929.62,967.875,1236.44,683.0,775.35,799.8299999999999,928.65,1007.7199999999999,1130.6750000000002,1281.52,1.0408180532649332,235.77148538719757,0.7361843404692636,246.378271332255,-99.0,174,0,-83.83033613445377,-0.09412453174537222,empirical,none
271,0,explicitDeadline,0.6111111111111112,631.3292929292929,625.9095238095239,-0.4779827172529533,-0.4804871673967918,474.32,539.45,558.9399999999999,631.1,706.4799999999999,724.65,792.84,513.78,556.6,566.78,616.8000000000001,670.3199999999999,679.15,777.1600000000001,0.07527608103262566,118.86687224303449,0.33432936492362564,97.6341652825216,0.07954545454545454,162,1,5.419769119769057,0.002504450143838488,empirical,none
271,1,explicitDeadline,0.8662790697674418,602.4953020134228,672.2260869565217,-0.5187411320564824,-0.4132182112544265,493.66,531.5999999999999,535.2,587.4,640.54,664.9000000000001,752.08,505.58,606.1999999999999,610.32,648.7,751.1,781.75,836.1600000000001,0.5977648006542297,95.50055563413461,0.03920813205057384,121.43680068770267,0.022727272727272728,172,0,-69.73078494309891,-0.10552292080205594,empirical,none
273,0,explicitDeadline,0.75,610.5934959349594,679.4609756097561,-0.506555059026298,-0.39300619810553084,479.36,534.55,543.8399999999999,600.0,679.16,690.45,733.3,577.3000000000001,628.4,644.3,680.1,716.0999999999999,736.4000000000001,775.9000000000001,0.16630922139902243,99.06085208782928,-0.2099870071076767,77.5379902952378,0.05747126436781609,164,0,-68.86747967479675,-0.11354886092076721,empirical,none
273,1,explicitDeadline,0.7365269461077845,639.7861788617886,587.7113636363637,-0.45811623915670335,-0.5507844386611219,526.98,576.2,594.88,641.2,691.68,704.3,762.4200000000001,420.39,515.3,515.94,579.45,667.48,690.9749999999999,729.5300000000001,-0.09783831241613586,95.2437144134941,0.04691706344782852,114.66328301821757,0.029069767441860465,167,1,52.07481522542491,0.09266819950441857,empirical,none
274,0,control,0.7341040462427746,1157.928346456693,1453.7739130434784,0.0792134830677824,0.3256839412758574,719.5600000000001,802.55,852.6800000000001,1016.5,1248.9799999999996,1352.3,1800.94,917.6,1104.5,1187.25,1345.6,1618.8999999999996,1707.225,2161.1499999999996,1.6120643405740418,469.44921592538446,0.9993897234878166,470.62424003056606,-99.0,173,0,-295.8455665867855,-0.246470458208075,empirical,none
274,1,control,0.8850574712643678,1151.3993506493507,1246.445,0.09039711713077306,0.1459914687896831,749.36,858.05,886.4,1047.5500000000002,1286.57,1348.8,1707.63,670.01,850.3,931.67,1151.95,1509.27,1539.8,1832.9900000000005,1.1412770973481938,388.9912777718571,0.5889207732401212,491.1329367418069,-99.0,174,0,-95.04564935064923,-0.05559435165891005,empirical,none
276,0,explicitDeadline,0.6227544910179641,562.1923076923077,539.5714285714286,-0.5984569303814646,-0.637733981492545,396.4,487.0,495.6,544.5,619.1,633.25,723.4000000000001,391.4,473.5,484.59999999999997,531.0,584.8,596.0,651.8,0.3400793619208564,119.26938399971478,0.4600760192862586,110.74771013226038,0.045714285714285714,167,1,22.62087912087918,0.039277051111080374,empirical,none
276,1,explicitDeadline,0.8058823529411765,530.3649635036496,602.969696969697,-0.6560374230250307,-0.5265864837426889,388.6,434.0,471.8,532.0,584.2,595.0,665.2,466.4,534.0,548.2,618.0,686.2,689.0,732.4,0.3879681475806803,111.04059114154984,-0.3844516119442677,118.14463721655038,0.017341040462427744,170,0,-72.60473346604738,-0.12945093928234175,empirical,none
278,0,explicitDeadline,0.6467065868263473,641.4537037037037,674.8983050847457,-0.454386252574531,-0.4024949729677087,522.4,578.5,590.0,637.5,674.9,704.0,788.3,558.4,600.5,626.4,682.0,723.0,740.0,793.2,0.23648981406681585,92.53495265460447,-0.07386573340247134,91.51346140195652,0.05113636363636364,167,0,-33.44460138104205,-0.05189127960682233,empirical,none
278,1,explicitDeadline,0.6181818181818182,646.9313725490196,632.6349206349206,-0.44348962896024213,-0.4667030478348409,542.3,578.0,595.2,639.5,690.7,706.0,759.9,538.2,570.5,578.2,623.0,675.4,685.0,754.2,0.3383202041617137,82.53751140055329,0.4605108220780027,85.52217248577794,0.0625,165,1,14.296451914098952,0.023213418874598768,empirical,none
280,0,explicitDeadline,0.6976744186046512,566.0058333333333,599.5384615384615,-0.5845957682316391,-0.5248648505363392,437.33000000000004,494.975,503.7299999999999,552.45,608.7,623.45,702.2900000000002,492.03,535.7,541.76,574.35,653.33,661.1750000000001,761.75,0.5131259482646927,100.91405553411153,0.4503773785043646,99.60106534166475,0.022727272727272728,172,0,-33.532628205128276,-0.05973091769529981,empirical,none
280,1,explicitDeadline,0.695906432748538,568.1470588235294,580.5730769230769,-0.577154389353165,-0.5580765279667469,456.44,513.8,525.0,555.6999999999999,609.56,625.2,682.84,464.93,513.225,523.58,559.55,637.56,662.3749999999999,724.52,0.25500602896184915,87.14717127718575,0.12009345151580794,98.37206106507094,0.022857142857142857,171,0,-12.426018099547491,-0.019077861386418093,empirical,none
282,0,control,0.8837209302325582,714.0342105263157,741.295,-0.37448252815972444,-0.33114855225571466,509.03,579.825,596.84,657.5999999999999,755.6499999999999,804.0749999999999,991.5800000000003,553.02,592.575,628.13,732.0500000000001,868.28,893.75,963.96,1.3688026305871022,210.6827231057797,-0.09413837806699082,184.09854190508668,-99.0,172,0,-27.260789473684213,-0.04333397590400978,empirical,none
282,1,control,0.8323699421965318,704.39375,769.0206896551725,-0.3790326990351218,-0.29955339770062644,512.95,577.2,596.25,680.25,764.36,796.05,924.6500000000002,540.78,600.9,633.8000000000001,718.3000000000001,829.72,836.4,1110.6200000000001,0.9096757207014143,174.13801745024975,1.2476357920564665,225.96775588456725,-99.0,173,0,-64.62693965517258,-0.07947930133449538,empirical,none
283,0,explicitDeadline,0.7590361445783133,608.7007936507937,622.0975000000001,-0.5122767658542595,-0.4836513791237739,470.95000000000005,534.0,553.85,603.8,661.15,688.25,755.25,517.5699999999999,572.15,579.3199999999999,612.1500000000001,671.4699999999999,688.875,723.2900000000001,0.18014158365354652,107.89747392485647,0.09025141962088148,83.84796830252678,0.04046242774566474,166,0,-13.396706349206397,-0.028625386730485647,empirical,none
283,1,explicitDeadline,0.7037037037037037,623.8850877192982,612.6041666666666,-0.48342434162068454,-0.5048386004276065,510.71,557.175,570.38,622.3499999999999,658.54,674.775,765.68,489.23,528.125,540.92,604.15,690.42,697.525,743.74,0.326485151917676,95.66516203395773,0.11387532227605573,105.37112721402676,0.06896551724137931,162,1,11.280921052631584,0.021414258806921993,empirical,none
